Mês/Ano;Data;Hora;Estado;Tempo (h)
03/2023;30/03/2023;06:00;MANOBRA;0,1
03/2023;30/03/2023;06:00;PARADA;0,5
03/2023;30/03/2023;06:00;TRABALHANDO;1,1
03/2023;30/03/2023;07:00;DESLOCAMENTO;0,5
03/2023;30/03/2023;07:00;PARADA;0,9
03/2023;30/03/2023;07:00;TRABALHANDO;0,3
03/2023;30/03/2023;08:00;DESLOCAMENTO;0,4
03/2023;30/03/2023;08:00;MANOBRA;0,1
03/2023;30/03/2023;08:00;PARADA;0,3
03/2023;30/03/2023;08:00;TRABALHANDO;1,2
03/2023;30/03/2023;09:00;DESLOCAMENTO;0,4
03/2023;30/03/2023;09:00;MANOBRA;0,1
03/2023;30/03/2023;09:00;PARADA;0,2
03/2023;30/03/2023;09:00;TRABALHANDO;1,2
03/2023;30/03/2023;10:00;DESLOCAMENTO;0,5
03/2023;30/03/2023;10:00;MANOBRA;0,2
03/2023;30/03/2023;10:00;PARADA;0,2
03/2023;30/03/2023;10:00;TRABALHANDO;1,0
03/2023;30/03/2023;12:00;DESLOCAMENTO;0,3
03/2023;30/03/2023;12:00;PARADA;0,4
03/2023;30/03/2023;13:00;DESLOCAMENTO;0,2
03/2023;30/03/2023;13:00;MANOBRA;0,1
03/2023;30/03/2023;13:00;PARADA;0,5
03/2023;30/03/2023;13:00;TRABALHANDO;0,6
03/2023;30/03/2023;14:00;DESLOCAMENTO;0,4
03/2023;30/03/2023;14:00;MANOBRA;0,1
03/2023;30/03/2023;14:00;PARADA;0,6
03/2023;30/03/2023;14:00;TRABALHANDO;0,9
03/2023;30/03/2023;15:00;DESLOCAMENTO;0,2
03/2023;30/03/2023;15:00;TRABALHANDO;0,3
03/2023;30/03/2023;16:00;DESLOCAMENTO;0,4
03/2023;30/03/2023;16:00;PARADA;0,5
03/2023;30/03/2023;16:00;TRABALHANDO;0,2
03/2023;30/03/2023;17:00;DESLOCAMENTO;0,3
03/2023;30/03/2023;17:00;MANOBRA;0,1
03/2023;30/03/2023;17:00;PARADA;0,2
03/2023;30/03/2023;17:00;TRABALHANDO;1,3
03/2023;30/03/2023;18:00;DESLOCAMENTO;0,3
03/2023;30/03/2023;18:00;MANOBRA;0,2
03/2023;30/03/2023;18:00;PARADA;0,2
03/2023;30/03/2023;18:00;TRABALHANDO;1,3
03/2023;30/03/2023;19:00;DESLOCAMENTO;0,5
03/2023;30/03/2023;19:00;MANOBRA;0,1
03/2023;30/03/2023;19:00;PARADA;0,2
03/2023;30/03/2023;19:00;TRABALHANDO;0,6
03/2023;31/03/2023;05:00;DESLOCAMENTO;0,2
03/2023;31/03/2023;05:00;PARADA;0,1
03/2023;31/03/2023;06:00;DESLOCAMENTO;0,5
03/2023;31/03/2023;06:00;MANOBRA;0,2
03/2023;31/03/2023;06:00;PARADA;0,2
03/2023;31/03/2023;06:00;TRABALHANDO;1,1
03/2023;31/03/2023;07:00;DESLOCAMENTO;0,6
03/2023;31/03/2023;07:00;PARADA;0,7
03/2023;31/03/2023;07:00;TRABALHANDO;0,3
03/2023;31/03/2023;08:00;DESLOCAMENTO;0,3
03/2023;31/03/2023;08:00;MANOBRA;0,2
03/2023;31/03/2023;08:00;PARADA;0,4
03/2023;31/03/2023;08:00;TRABALHANDO;1,1
03/2023;31/03/2023;09:00;DESLOCAMENTO;0,2
03/2023;31/03/2023;09:00;MANOBRA;0,1
03/2023;31/03/2023;09:00;PARADA;0,2
03/2023;31/03/2023;09:00;TRABALHANDO;1,5
03/2023;31/03/2023;10:00;DESLOCAMENTO;0,6
03/2023;31/03/2023;10:00;MANOBRA;0,1
03/2023;31/03/2023;10:00;PARADA;0,1
03/2023;31/03/2023;10:00;TRABALHANDO;0,4
03/2023;31/03/2023;13:00;DESLOCAMENTO;0,3
03/2023;31/03/2023;13:00;PARADA;0,3
03/2023;31/03/2023;14:00;PARADA;0,3
03/2023;31/03/2023;15:00;DESLOCAMENTO;0,2
03/2023;31/03/2023;15:00;PARADA;0,3
03/2023;31/03/2023;16:00;PARADA;0,1
04/2021;01/04/2021;00:00;DESLOC P/ REAB;0,1
04/2021;01/04/2021;00:00;MANOBRA;0,1
04/2021;01/04/2021;00:00;PARADA;0,2
04/2021;01/04/2021;00:00;TRABALHANDO;0,7
04/2021;01/04/2021;01:00;DESLOC P/ REAB;0,1
04/2021;01/04/2021;01:00;DESLOCAMENTO;0,1
04/2021;01/04/2021;01:00;PARADA;0,1
04/2021;01/04/2021;01:00;TRABALHANDO;0,7
04/2021;01/04/2021;02:00;DESLOC P/ REAB;0,1
04/2021;01/04/2021;02:00;DESLOCAMENTO;0,3
04/2021;01/04/2021;02:00;PARADA;0,1
04/2021;01/04/2021;02:00;TRABALHANDO;0,4
04/2021;01/04/2021;13:00;DESLOCAMENTO;0,4
04/2021;01/04/2021;13:00;PARADA;2,0
04/2021;01/04/2021;14:00;PARADA;2,0
04/2021;01/04/2021;15:00;PARADA;1,7
04/2021;01/04/2021;16:00;DESLOCAMENTO;0,3
04/2021;01/04/2021;16:00;MANOBRA;0,1
04/2021;01/04/2021;16:00;PARADA;0,4
04/2021;01/04/2021;16:00;TRABALHANDO;0,8
04/2021;01/04/2021;17:00;DESLOC P/ REAB;0,1
04/2021;01/04/2021;17:00;DESLOCAMENTO;0,2
04/2021;01/04/2021;17:00;MANOBRA;0,1
04/2021;01/04/2021;17:00;PARADA;0,3
04/2021;01/04/2021;17:00;TRABALHANDO;1,3
04/2021;01/04/2021;18:00;DESLOCAMENTO;0,4
04/2021;01/04/2021;18:00;MANOBRA;0,1
04/2021;01/04/2021;18:00;PARADA;0,1
04/2021;01/04/2021;18:00;TRABALHANDO;0,9
04/2021;05/04/2021;07:00;DESLOC P/ REAB;0,2
04/2021;05/04/2021;07:00;DESLOCAMENTO;0,4
04/2021;05/04/2021;07:00;PARADA;0,9
04/2021;05/04/2021;07:00;TRABALHANDO;0,1
04/2021;05/04/2021;08:00;DESLOC P/ REAB;0,2
04/2021;05/04/2021;08:00;DESLOCAMENTO;0,2
04/2021;05/04/2021;08:00;PARADA;0,4
04/2021;05/04/2021;08:00;TRABALHANDO;1,4
04/2021;05/04/2021;09:00;DESLOCAMENTO;0,4
04/2021;05/04/2021;09:00;PARADA;1,1
04/2021;05/04/2021;10:00;DESLOCAMENTO;0,1
04/2021;05/04/2021;13:00;PARADA;0,1
04/2021;05/04/2021;14:00;DESLOCAMENTO;0,2
04/2021;05/04/2021;14:00;TRABALHANDO;0,7
04/2021;05/04/2021;15:00;DESLOC P/ REAB;0,2
04/2021;05/04/2021;15:00;DESLOCAMENTO;0,2
04/2021;05/04/2021;15:00;PARADA;0,2
04/2021;05/04/2021;15:00;TRABALHANDO;0,4
04/2021;05/04/2021;16:00;DESLOCAMENTO;0,6
04/2021;05/04/2021;16:00;PARADA;0,7
04/2021;05/04/2021;16:00;TRABALHANDO;0,3
04/2021;05/04/2021;17:00;DESLOC P/ REAB;0,2
04/2021;05/04/2021;17:00;DESLOCAMENTO;0,1
04/2021;05/04/2021;17:00;PARADA;1,3
04/2021;05/04/2021;17:00;TRABALHANDO;0,6
04/2021;05/04/2021;18:00;DESLOC P/ REAB;0,2
04/2021;05/04/2021;18:00;DESLOCAMENTO;0,8
04/2021;05/04/2021;18:00;PARADA;0,4
04/2021;05/04/2021;18:00;TRABALHANDO;0,1
04/2021;06/04/2021;07:00;DESLOC P/ REAB;0,1
04/2021;06/04/2021;07:00;DESLOCAMENTO;0,5
04/2021;06/04/2021;07:00;PARADA;1,1
04/2021;06/04/2021;07:00;TRABALHANDO;0,1
04/2021;06/04/2021;08:00;DESLOC P/ REAB;0,2
04/2021;06/04/2021;08:00;DESLOCAMENTO;0,2
04/2021;06/04/2021;08:00;PARADA;0,9
04/2021;06/04/2021;08:00;TRABALHANDO;0,6
04/2021;06/04/2021;09:00;DESLOCAMENTO;0,7
04/2021;06/04/2021;09:00;MANOBRA;0,1
04/2021;06/04/2021;09:00;PARADA;0,8
04/2021;06/04/2021;09:00;TRABALHANDO;0,7
04/2021;06/04/2021;10:00;DESLOCAMENTO;0,1
04/2021;06/04/2021;10:00;PARADA;0,2
04/2021;06/04/2021;13:00;DESLOCAMENTO;0,6
04/2021;06/04/2021;13:00;MANOBRA;0,1
04/2021;06/04/2021;13:00;PARADA;0,4
04/2021;06/04/2021;13:00;TRABALHANDO;0,5
04/2021;06/04/2021;14:00;DESLOC P/ REAB;0,2
04/2021;06/04/2021;14:00;DESLOCAMENTO;0,2
04/2021;06/04/2021;14:00;MANOBRA;0,1
04/2021;06/04/2021;14:00;PARADA;0,3
04/2021;06/04/2021;14:00;TRABALHANDO;1,2
04/2021;06/04/2021;15:00;DESLOCAMENTO;0,3
04/2021;06/04/2021;15:00;MANOBRA;0,1
04/2021;06/04/2021;15:00;PARADA;1,6
04/2021;06/04/2021;15:00;TRABALHANDO;0,8
04/2021;06/04/2021;16:00;DESLOC P/ REAB;0,1
04/2021;06/04/2021;16:00;DESLOCAMENTO;0,3
04/2021;06/04/2021;16:00;MANOBRA;0,1
04/2021;06/04/2021;16:00;PARADA;1,2
04/2021;06/04/2021;16:00;TRABALHANDO;1,1
04/2021;06/04/2021;17:00;DESLOCAMENTO;0,2
04/2021;07/04/2021;07:00;DESLOCAMENTO;0,1
04/2021;07/04/2021;08:00;DESLOCAMENTO;0,3
04/2021;07/04/2021;08:00;PARADA;1,3
04/2021;07/04/2021;08:00;TRABALHANDO;0,4
04/2021;07/04/2021;09:00;DESLOC P/ REAB;0,1
04/2021;07/04/2021;09:00;DESLOCAMENTO;0,3
04/2021;07/04/2021;09:00;MANOBRA;0,1
04/2021;07/04/2021;09:00;PARADA;0,2
04/2021;07/04/2021;09:00;TRABALHANDO;1,3
04/2021;07/04/2021;10:00;DESLOC P/ REAB;0,3
04/2021;07/04/2021;10:00;DESLOCAMENTO;0,2
04/2021;07/04/2021;10:00;PARADA;0,4
04/2021;07/04/2021;10:00;TRABALHANDO;0,7
04/2021;07/04/2021;13:00;DESLOCAMENTO;0,5
04/2021;07/04/2021;13:00;MANOBRA;0,1
04/2021;07/04/2021;13:00;TRABALHANDO;0,7
04/2021;07/04/2021;14:00;DESLOC P/ REAB;0,2
04/2021;07/04/2021;14:00;DESLOCAMENTO;0,1
04/2021;07/04/2021;14:00;MANOBRA;0,1
04/2021;07/04/2021;14:00;PARADA;0,2
04/2021;07/04/2021;14:00;TRABALHANDO;1,4
04/2021;07/04/2021;15:00;DESLOC P/ REAB;0,2
04/2021;07/04/2021;15:00;DESLOCAMENTO;0,1
04/2021;07/04/2021;15:00;PARADA;0,8
04/2021;07/04/2021;15:00;TRABALHANDO;0,9
04/2021;07/04/2021;16:00;DESLOC P/ REAB;0,1
04/2021;07/04/2021;16:00;DESLOCAMENTO;0,4
04/2021;07/04/2021;16:00;MANOBRA;0,1
04/2021;07/04/2021;16:00;PARADA;0,2
04/2021;07/04/2021;16:00;TRABALHANDO;0,8
04/2021;08/04/2021;07:00;DESLOC P/ REAB;0,2
04/2021;08/04/2021;07:00;DESLOCAMENTO;0,1
04/2021;08/04/2021;07:00;PARADA;1,7
04/2021;08/04/2021;08:00;DESLOCAMENTO;0,4
04/2021;08/04/2021;08:00;PARADA;0,3
04/2021;08/04/2021;08:00;TRABALHANDO;0,8
04/2021;08/04/2021;09:00;DESLOC P/ REAB;0,3
04/2021;08/04/2021;09:00;DESLOCAMENTO;0,4
04/2021;08/04/2021;09:00;MANOBRA;0,1
04/2021;08/04/2021;09:00;PARADA;0,3
04/2021;08/04/2021;09:00;TRABALHANDO;0,9
04/2021;08/04/2021;10:00;DESLOC P/ REAB;0,1
04/2021;08/04/2021;10:00;DESLOCAMENTO;0,3
04/2021;08/04/2021;10:00;MANOBRA;0,1
04/2021;08/04/2021;10:00;PARADA;0,1
04/2021;08/04/2021;10:00;TRABALHANDO;1,2
04/2021;08/04/2021;11:00;DESLOCAMENTO;0,2
04/2021;08/04/2021;11:00;TRABALHANDO;0,1
04/2021;08/04/2021;15:00;DESLOC P/ REAB;0,2
04/2021;08/04/2021;15:00;DESLOCAMENTO;0,3
04/2021;08/04/2021;15:00;PARADA;0,8
04/2021;08/04/2021;15:00;TRABALHANDO;0,1
04/2021;08/04/2021;16:00;DESLOC P/ REAB;0,2
04/2021;08/04/2021;16:00;DESLOCAMENTO;0,2
04/2021;08/04/2021;16:00;MANOBRA;0,1
04/2021;08/04/2021;16:00;PARADA;0,3
04/2021;08/04/2021;16:00;TRABALHANDO;1,2
04/2021;08/04/2021;17:00;DESLOCAMENTO;0,2
04/2021;08/04/2021;17:00;MANOBRA;0,1
04/2021;08/04/2021;17:00;PARADA;0,8
04/2021;08/04/2021;17:00;TRABALHANDO;1,0
04/2021;08/04/2021;18:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;07:00;DESLOC P/ REAB;0,2
04/2021;09/04/2021;07:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;07:00;MANOBRA;0,1
04/2021;09/04/2021;07:00;PARADA;0,9
04/2021;09/04/2021;07:00;TRABALHANDO;0,3
04/2021;09/04/2021;08:00;DESLOC P/ REAB;0,1
04/2021;09/04/2021;08:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;08:00;MANOBRA;0,2
04/2021;09/04/2021;08:00;PARADA;0,4
04/2021;09/04/2021;08:00;TRABALHANDO;1,1
04/2021;09/04/2021;09:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;09:00;MANOBRA;0,2
04/2021;09/04/2021;09:00;PARADA;0,6
04/2021;09/04/2021;09:00;TRABALHANDO;1,0
04/2021;09/04/2021;10:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;15:00;DESLOCAMENTO;0,2
04/2021;09/04/2021;15:00;PARADA;1,0
04/2021;09/04/2021;16:00;DESLOCAMENTO;0,4
04/2021;09/04/2021;16:00;PARADA;0,6
04/2021;09/04/2021;16:00;TRABALHANDO;0,8
04/2021;09/04/2021;17:00;DESLOC P/ REAB;0,4
04/2021;09/04/2021;17:00;DESLOCAMENTO;0,1
04/2021;09/04/2021;17:00;MANOBRA;0,1
04/2021;09/04/2021;17:00;PARADA;0,4
04/2021;09/04/2021;17:00;TRABALHANDO;1,1
04/2021;09/04/2021;18:00;DESLOC P/ REAB;0,2
04/2021;09/04/2021;18:00;DESLOCAMENTO;0,3
04/2021;09/04/2021;18:00;MANOBRA;0,1
04/2021;09/04/2021;18:00;PARADA;0,4
04/2021;09/04/2021;18:00;TRABALHANDO;1,1
04/2021;09/04/2021;19:00;DESLOCAMENTO;0,1
04/2021;10/04/2021;07:00;DESLOCAMENTO;0,4
04/2021;10/04/2021;07:00;MANOBRA;0,1
04/2021;10/04/2021;07:00;PARADA;1,0
04/2021;10/04/2021;07:00;TRABALHANDO;0,4
04/2021;10/04/2021;08:00;DESLOC P/ REAB;0,1
04/2021;10/04/2021;08:00;DESLOCAMENTO;0,2
04/2021;10/04/2021;08:00;MANOBRA;0,1
04/2021;10/04/2021;08:00;PARADA;0,3
04/2021;10/04/2021;08:00;TRABALHANDO;1,2
04/2021;10/04/2021;09:00;DESLOC P/ REAB;0,1
04/2021;10/04/2021;09:00;DESLOCAMENTO;0,1
04/2021;10/04/2021;09:00;MANOBRA;0,1
04/2021;10/04/2021;09:00;PARADA;1,3
04/2021;10/04/2021;09:00;TRABALHANDO;0,6
04/2021;10/04/2021;10:00;DESLOCAMENTO;0,3
04/2021;10/04/2021;10:00;PARADA;0,4
04/2021;12/04/2021;07:00;DESLOCAMENTO;0,1
04/2021;12/04/2021;07:00;PARADA;1,0
04/2021;12/04/2021;08:00;DESLOC P/ REAB;0,3
04/2021;12/04/2021;08:00;DESLOCAMENTO;0,2
04/2021;12/04/2021;08:00;PARADA;1,2
04/2021;12/04/2021;09:00;DESLOCAMENTO;0,3
04/2021;12/04/2021;09:00;MANOBRA;0,1
04/2021;12/04/2021;09:00;PARADA;1,7
04/2021;12/04/2021;09:00;TRABALHANDO;0,3
04/2021;12/04/2021;10:00;DESLOCAMENTO;0,3
04/2021;12/04/2021;10:00;PARADA;0,4
04/2021;12/04/2021;15:00;DESLOCAMENTO;0,5
04/2021;12/04/2021;15:00;PARADA;1,3
04/2021;12/04/2021;16:00;DESLOCAMENTO;0,4
04/2021;12/04/2021;16:00;PARADA;0,1
04/2021;13/04/2021;07:00;DESLOCAMENTO;0,5
04/2021;13/04/2021;07:00;PARADA;0,2
04/2021;13/04/2021;07:00;TRABALHANDO;0,9
04/2021;13/04/2021;08:00;DESLOC P/ REAB;0,2
04/2021;13/04/2021;08:00;DESLOCAMENTO;0,5
04/2021;13/04/2021;08:00;MANOBRA;0,1
04/2021;13/04/2021;08:00;PARADA;0,2
04/2021;13/04/2021;08:00;TRABALHANDO;1,0
04/2021;13/04/2021;09:00;DESLOC P/ REAB;0,2
04/2021;13/04/2021;09:00;DESLOCAMENTO;0,2
04/2021;13/04/2021;09:00;PARADA;0,4
04/2021;13/04/2021;09:00;TRABALHANDO;1,2
04/2021;13/04/2021;10:00;DESLOC P/ REAB;0,2
04/2021;13/04/2021;10:00;DESLOCAMENTO;0,4
04/2021;13/04/2021;10:00;MANOBRA;0,1
04/2021;13/04/2021;10:00;PARADA;0,3
04/2021;13/04/2021;10:00;TRABALHANDO;1,1
04/2021;13/04/2021;11:00;DESLOCAMENTO;0,3
04/2021;13/04/2021;14:00;DESLOCAMENTO;0,3
04/2021;13/04/2021;14:00;PARADA;0,6
04/2021;13/04/2021;15:00;DESLOCAMENTO;0,2
04/2021;13/04/2021;15:00;PARADA;0,8
04/2021;13/04/2021;15:00;TRABALHANDO;0,6
04/2021;13/04/2021;16:00;DESLOCAMENTO;0,2
04/2021;13/04/2021;16:00;MANOBRA;0,1
04/2021;13/04/2021;16:00;PARADA;0,6
04/2021;13/04/2021;16:00;TRABALHANDO;1,0
04/2021;13/04/2021;17:00;DESLOC P/ REAB;0,1
04/2021;13/04/2021;17:00;DESLOCAMENTO;0,3
04/2021;13/04/2021;17:00;PARADA;1,5
04/2021;13/04/2021;17:00;TRABALHANDO;1,3
04/2021;13/04/2021;18:00;DESLOC P/ REAB;0,1
04/2021;13/04/2021;18:00;DESLOCAMENTO;0,3
04/2021;13/04/2021;18:00;MANOBRA;0,1
04/2021;13/04/2021;18:00;PARADA;1,4
04/2021;13/04/2021;18:00;TRABALHANDO;1,3
04/2021;13/04/2021;19:00;DESLOCAMENTO;0,3
04/2021;13/04/2021;19:00;PARADA;1,0
04/2021;13/04/2021;20:00;PARADA;1,0
04/2021;13/04/2021;21:00;PARADA;1,0
04/2021;13/04/2021;22:00;PARADA;1,0
04/2021;13/04/2021;23:00;PARADA;1,0
04/2021;14/04/2021;00:00;PARADA;1,0
04/2021;14/04/2021;01:00;PARADA;1,0
04/2021;14/04/2021;02:00;PARADA;1,0
04/2021;14/04/2021;03:00;PARADA;1,0
04/2021;14/04/2021;04:00;PARADA;1,0
04/2021;14/04/2021;05:00;DESLOC P/ REAB;0,1
04/2021;14/04/2021;05:00;DESLOCAMENTO;0,4
04/2021;14/04/2021;05:00;MANOBRA;0,1
04/2021;14/04/2021;05:00;PARADA;1,2
04/2021;14/04/2021;05:00;TRABALHANDO;0,7
04/2021;14/04/2021;06:00;DESLOC P/ REAB;0,3
04/2021;14/04/2021;06:00;DESLOCAMENTO;0,3
04/2021;14/04/2021;06:00;MANOBRA;0,2
04/2021;14/04/2021;06:00;PARADA;1,3
04/2021;14/04/2021;06:00;TRABALHANDO;0,9
04/2021;14/04/2021;07:00;DESLOC P/ REAB;0,1
04/2021;14/04/2021;07:00;DESLOCAMENTO;0,2
04/2021;14/04/2021;07:00;MANOBRA;0,1
04/2021;14/04/2021;07:00;PARADA;2,4
04/2021;14/04/2021;07:00;TRABALHANDO;0,8
04/2021;14/04/2021;08:00;DESLOCAMENTO;0,1
04/2021;14/04/2021;08:00;PARADA;2,4
04/2021;14/04/2021;09:00;DESLOC P/ REAB;0,1
04/2021;14/04/2021;09:00;DESLOCAMENTO;0,2
04/2021;14/04/2021;09:00;MANOBRA;0,1
04/2021;14/04/2021;09:00;PARADA;1,3
04/2021;14/04/2021;09:00;TRABALHANDO;1,3
04/2021;14/04/2021;10:00;DESLOC P/ REAB;0,2
04/2021;14/04/2021;10:00;DESLOCAMENTO;0,4
04/2021;14/04/2021;10:00;MANOBRA;0,1
04/2021;14/04/2021;10:00;PARADA;1,1
04/2021;14/04/2021;10:00;TRABALHANDO;1,1
04/2021;14/04/2021;11:00;DESLOCAMENTO;0,5
04/2021;14/04/2021;11:00;PARADA;1,0
04/2021;14/04/2021;11:00;TRABALHANDO;0,3
04/2021;14/04/2021;12:00;PARADA;1,0
04/2021;14/04/2021;13:00;DESLOCAMENTO;0,1
04/2021;14/04/2021;13:00;PARADA;1,4
04/2021;14/04/2021;14:00;DESLOCAMENTO;0,4
04/2021;14/04/2021;14:00;PARADA;2,6
04/2021;14/04/2021;15:00;DESLOCAMENTO;0,1
04/2021;14/04/2021;15:00;PARADA;2,7
04/2021;14/04/2021;16:00;DESLOCAMENTO;0,4
04/2021;14/04/2021;16:00;PARADA;1,7
04/2021;14/04/2021;16:00;TRABALHANDO;0,6
04/2021;14/04/2021;17:00;DESLOC P/ REAB;0,2
04/2021;14/04/2021;17:00;DESLOCAMENTO;0,3
04/2021;14/04/2021;17:00;MANOBRA;0,1
04/2021;14/04/2021;17:00;PARADA;1,2
04/2021;14/04/2021;17:00;TRABALHANDO;1,0
04/2021;14/04/2021;18:00;DESLOCAMENTO;0,2
04/2021;14/04/2021;18:00;PARADA;1,0
04/2021;14/04/2021;19:00;PARADA;1,0
04/2021;14/04/2021;20:00;PARADA;1,0
04/2021;14/04/2021;21:00;PARADA;1,0
04/2021;14/04/2021;22:00;PARADA;1,0
04/2021;14/04/2021;23:00;PARADA;1,0
04/2021;15/04/2021;00:00;PARADA;1,0
04/2021;15/04/2021;01:00;PARADA;1,0
04/2021;15/04/2021;02:00;PARADA;1,0
04/2021;15/04/2021;03:00;PARADA;1,0
04/2021;15/04/2021;04:00;PARADA;1,0
04/2021;15/04/2021;05:00;PARADA;1,0
04/2021;15/04/2021;06:00;PARADA;1,0
04/2021;15/04/2021;07:00;DESLOC P/ REAB;0,1
04/2021;15/04/2021;07:00;DESLOCAMENTO;0,4
04/2021;15/04/2021;07:00;PARADA;2,0
04/2021;15/04/2021;07:00;TRABALHANDO;0,3
04/2021;15/04/2021;08:00;DESLOCAMENTO;0,6
04/2021;15/04/2021;08:00;MANOBRA;0,1
04/2021;15/04/2021;08:00;PARADA;0,2
04/2021;15/04/2021;08:00;TRABALHANDO;0,9
04/2021;15/04/2021;09:00;DESLOCAMENTO;0,4
04/2021;15/04/2021;09:00;MANOBRA;0,1
04/2021;15/04/2021;09:00;PARADA;0,8
04/2021;15/04/2021;09:00;TRABALHANDO;0,4
04/2021;15/04/2021;10:00;PARADA;1,2
04/2021;15/04/2021;11:00;PARADA;0,9
04/2021;15/04/2021;12:00;PARADA;1,0
04/2021;15/04/2021;13:00;DESLOCAMENTO;0,5
04/2021;15/04/2021;13:00;PARADA;2,1
04/2021;15/04/2021;14:00;PARADA;2,9
04/2021;15/04/2021;15:00;DESLOCAMENTO;0,1
04/2021;15/04/2021;15:00;PARADA;2,6
04/2021;15/04/2021;16:00;DESLOCAMENTO;0,4
04/2021;15/04/2021;16:00;MANOBRA;0,1
04/2021;15/04/2021;16:00;PARADA;0,1
04/2021;15/04/2021;16:00;TRABALHANDO;1,4
04/2021;15/04/2021;17:00;DESLOCAMENTO;0,5
04/2021;15/04/2021;17:00;TRABALHANDO;0,1
04/2021;16/04/2021;07:00;DESLOCAMENTO;0,7
04/2021;16/04/2021;07:00;PARADA;2,2
04/2021;16/04/2021;08:00;DESLOC P/ REAB;0,1
04/2021;16/04/2021;08:00;MANOBRA;0,1
04/2021;16/04/2021;08:00;PARADA;1,5
04/2021;16/04/2021;08:00;TRABALHANDO;0,9
04/2021;16/04/2021;09:00;DESLOC P/ REAB;0,1
04/2021;16/04/2021;09:00;DESLOCAMENTO;0,3
04/2021;16/04/2021;09:00;PARADA;1,3
04/2021;16/04/2021;09:00;TRABALHANDO;1,2
04/2021;16/04/2021;10:00;DESLOCAMENTO;0,4
04/2021;16/04/2021;10:00;MANOBRA;0,1
04/2021;16/04/2021;10:00;PARADA;1,1
04/2021;16/04/2021;10:00;TRABALHANDO;1,0
04/2021;16/04/2021;11:00;PARADA;1,0
04/2021;16/04/2021;12:00;PARADA;1,0
04/2021;16/04/2021;13:00;PARADA;1,0
04/2021;16/04/2021;14:00;PARADA;1,0
04/2021;16/04/2021;15:00;DESLOCAMENTO;0,5
04/2021;16/04/2021;15:00;MANOBRA;0,1
04/2021;16/04/2021;15:00;PARADA;1,3
04/2021;16/04/2021;15:00;TRABALHANDO;0,6
04/2021;16/04/2021;16:00;DESLOC P/ REAB;0,2
04/2021;16/04/2021;16:00;DESLOCAMENTO;0,3
04/2021;16/04/2021;16:00;MANOBRA;0,2
04/2021;16/04/2021;16:00;PARADA;1,3
04/2021;16/04/2021;16:00;TRABALHANDO;1,1
04/2021;16/04/2021;17:00;DESLOC P/ REAB;0,1
04/2021;16/04/2021;17:00;DESLOCAMENTO;0,1
04/2021;16/04/2021;17:00;MANOBRA;0,1
04/2021;16/04/2021;17:00;PARADA;0,3
04/2021;16/04/2021;17:00;TRABALHANDO;1,5
04/2021;16/04/2021;18:00;DESLOCAMENTO;0,5
04/2021;16/04/2021;18:00;PARADA;1,0
04/2021;16/04/2021;18:00;TRABALHANDO;0,4
04/2021;17/04/2021;05:00;DESLOCAMENTO;1,0
04/2021;17/04/2021;05:00;PARADA;1,2
04/2021;17/04/2021;06:00;DESLOC P/ REAB;0,2
04/2021;17/04/2021;06:00;DESLOCAMENTO;1,1
04/2021;17/04/2021;06:00;MANOBRA;0,1
04/2021;17/04/2021;06:00;PARADA;0,5
04/2021;17/04/2021;06:00;TRABALHANDO;1,0
04/2021;17/04/2021;07:00;DESLOC P/ REAB;0,2
04/2021;17/04/2021;07:00;DESLOCAMENTO;1,2
04/2021;17/04/2021;07:00;MANOBRA;0,1
04/2021;17/04/2021;07:00;PARADA;0,3
04/2021;17/04/2021;07:00;TRABALHANDO;1,2
04/2021;17/04/2021;08:00;DESLOC P/ REAB;0,1
04/2021;17/04/2021;08:00;DESLOCAMENTO;0,8
04/2021;17/04/2021;08:00;MANOBRA;0,1
04/2021;17/04/2021;08:00;PARADA;0,7
04/2021;17/04/2021;08:00;TRABALHANDO;1,0
04/2021;17/04/2021;09:00;DESLOCAMENTO;0,6
04/2021;17/04/2021;09:00;PARADA;1,7
04/2021;17/04/2021;10:00;PARADA;1,0
04/2021;17/04/2021;11:00;PARADA;1,0
04/2021;17/04/2021;12:00;PARADA;1,0
04/2021;17/04/2021;13:00;PARADA;1,0
04/2021;17/04/2021;14:00;PARADA;1,0
04/2021;17/04/2021;15:00;PARADA;1,0
04/2021;17/04/2021;16:00;PARADA;1,0
04/2021;17/04/2021;17:00;PARADA;1,0
04/2021;17/04/2021;18:00;PARADA;1,0
04/2021;17/04/2021;19:00;PARADA;1,0
04/2021;17/04/2021;20:00;PARADA;1,0
04/2021;17/04/2021;21:00;PARADA;1,0
04/2021;17/04/2021;22:00;PARADA;1,0
04/2021;17/04/2021;23:00;PARADA;1,0
04/2021;18/04/2021;00:00;PARADA;1,0
04/2021;18/04/2021;01:00;PARADA;1,0
04/2021;18/04/2021;02:00;PARADA;1,0
04/2021;18/04/2021;03:00;PARADA;1,0
04/2021;18/04/2021;04:00;PARADA;1,0
04/2021;18/04/2021;05:00;PARADA;1,0
04/2021;18/04/2021;06:00;PARADA;1,0
04/2021;18/04/2021;07:00;PARADA;1,0
04/2021;18/04/2021;08:00;PARADA;1,0
