cd_talhao;dt_hr_local_inicial;cd_equipamento;vl_velocidade;vl_rpm;vl_temperatura_motor;vl_consumo_instantaneo
401;09/11/2021 00:00;460,00;6.41;1902,00;101,00;75.19
401;09/11/2021 00:00;460,00;6.46;1889,00;101,00;73.39
401;09/11/2021 00:00;460,00;6.4;1884,00;101,00;73.46
401;09/11/2021 00:00;460,00;6.36;1913,00;101,00;74.75
401;09/11/2021 00:00;460,00;6.55;1931,00;101,00;69.91
401;09/11/2021 00:00;460,00;6.56;1951,00;101,00;71.46
401;09/11/2021 00:00;460,00;6.54;1893,00;101,00;70.01
401;09/11/2021 00:00;460,00;5.95;1833,00;101,00;73.09
401;09/11/2021 00:00;460,00;6.5;1940,00;101,00;68.89
401;09/11/2021 00:00;460,00;6.26;1828,00;101,00;71.69
401;09/11/2021 00:00;460,00;5.93;1885,00;101,00;74.47
401;09/11/2021 00:00;460,00;6.82;1963,00;101,00;61.18
401;09/11/2021 00:00;460,00;5.86;1861,00;101,00;74.87
401;09/11/2021 00:00;460,00;6.41;1909,00;101,00;73.69
401;09/11/2021 00:00;460,00;6.65;1932,00;101,00;69.17
401;09/11/2021 00:00;460,00;6.54;1902,00;101,00;71.5
401;09/11/2021 00:00;460,00;6.52;1905,00;100,00;72.09
401;09/11/2021 00:00;460,00;6.55;1919,00;100,00;70.87
401;09/11/2021 00:00;460,00;6.68;1907,00;100,00;67.82
401;09/11/2021 00:00;460,00;6.39;1904,00;99,00;74.07
401;09/11/2021 00:00;460,00;6.56;1904,00;99,00;72.39
401;09/11/2021 00:00;460,00;6.55;1929,00;99,00;69.94
401;09/11/2021 00:00;460,00;6.51;1933,00;99,00;69.54
401;09/11/2021 00:00;460,00;6.52;1939,00;99,00;74.72
401;09/11/2021 00:00;460,00;6.53;1921,00;99,00;68.58
401;09/11/2021 00:00;460,00;5.54;1782,00;99,00;71.29
401;09/11/2021 00:00;460,00;4.57;1804,00;98,00;70.18
401;09/11/2021 00:00;460,00;4.93;1853,00;98,00;74.03
401;09/11/2021 00:00;460,00;4.79;1907,00;98,00;68.53
401;09/11/2021 00:00;460,00;5.88;1930,00;101,00;61.06
401;09/11/2021 00:00;460,00;6.24;1879,00;101,00;74.96
401;09/11/2021 00:00;460,00;6.5;1924,00;101,00;70.75
401;09/11/2021 00:00;460,00;6.46;1904,00;101,00;70.56
401;09/11/2021 00:00;460,00;6.27;1923,00;101,00;74.04
401;09/11/2021 00:00;460,00;6.4;1923,00;101,00;71.5
401;09/11/2021 00:00;460,00;6.37;1905,00;101,00;74.76
401;09/11/2021 00:00;460,00;6.1;1791,00;101,00;72.79
401;09/11/2021 00:00;460,00;6.42;1926,00;101,00;71.4
401;09/11/2021 00:00;460,00;6.43;1926,00;100,00;74.25
401;09/11/2021 00:00;460,00;6.51;1907,00;100,00;70.12
401;09/11/2021 00:00;460,00;6.57;1927,00;99,00;70.87
401;09/11/2021 00:00;460,00;6.26;1907,00;99,00;75.4
401;09/11/2021 00:00;460,00;6.33;1922,00;99,00;75.53
401;09/11/2021 00:00;460,00;6.52;1894,00;99,00;74.09
401;09/11/2021 00:00;460,00;6.21;1812,00;100,00;75.96
401;09/11/2021 00:00;460,00;6.3;1889,00;100,00;77,00
401;09/11/2021 00:00;460,00;6.5;1936,00;101,00;67.86
401;09/11/2021 00:00;460,00;4.86;1590,00;101,00;71.29
401;09/11/2021 00:00;460,00;5.8;1895,00;101,00;73.88
401;09/11/2021 00:00;460,00;6.73;1949,00;101,00;65.92
401;09/11/2021 00:00;460,00;5.61;1698,00;101,00;73.75
401;09/11/2021 00:00;460,00;5.89;1908,00;101,00;73.03
401;09/11/2021 00:00;460,00;6.46;1858,00;101,00;70.37
401;09/11/2021 00:00;460,00;6.6;1928,00;101,00;70.55
401;09/11/2021 00:00;460,00;6.35;1919,00;101,00;74.83
401;09/11/2021 00:00;460,00;6.34;1917,00;101,00;74.06
401;09/11/2021 00:00;460,00;6.2;1915,00;101,00;74.03
401;09/11/2021 00:00;460,00;6.12;1820,00;101,00;71.21
401;09/11/2021 00:00;460,00;6.35;1896,00;101,00;73.21
401;09/11/2021 00:00;460,00;6.32;1896,00;101,00;73.17
401;09/11/2021 00:00;460,00;6.4;1921,00;101,00;74.75
401;09/11/2021 00:00;460,00;6.37;1845,00;101,00;73.54
401;09/11/2021 00:00;460,00;6.48;1963,00;101,00;70.67
401;09/11/2021 00:00;460,00;6.26;1924,00;101,00;75.92
401;09/11/2021 00:00;460,00;6.32;1894,00;101,00;75.41
401;09/11/2021 00:00;460,00;6.6;1898,00;100,00;70.04
401;09/11/2021 00:00;460,00;5.89;1883,00;100,00;74.73
401;09/11/2021 00:00;460,00;6.54;1919,00;99,00;71.03
401;09/11/2021 00:00;460,00;6.51;1899,00;99,00;71.53
401;09/11/2021 00:00;460,00;6.58;1920,00;99,00;69.69
401;09/11/2021 00:00;460,00;6.41;1913,00;99,00;72.14
401;09/11/2021 00:00;460,00;6.51;1899,00;99,00;75.11
401;09/11/2021 00:00;460,00;6.64;1924,00;100,00;68.97
401;09/11/2021 00:00;460,00;6.21;1848,00;100,00;75.37
401;09/11/2021 00:00;460,00;6.3;1921,00;101,00;75.26
401;09/11/2021 00:00;460,00;6.82;1960,00;101,00;63.98
401;09/11/2021 00:00;460,00;5.17;1861,00;101,00;73.43
401;09/11/2021 00:00;460,00;6.47;1947,00;101,00;72.71
401;09/11/2021 00:00;460,00;6.41;1935,00;101,00;70.65
401;09/11/2021 00:00;460,00;6.52;1941,00;101,00;72.5
401;09/11/2021 00:00;460,00;6.39;1916,00;101,00;75.4
401;09/11/2021 00:00;460,00;6.53;1935,00;101,00;71.43
401;09/11/2021 00:00;460,00;5.46;1831,00;100,00;73.17
401;09/11/2021 00:00;460,00;6.55;1943,00;100,00;69.79
401;09/11/2021 00:00;460,00;6.31;1907,00;100,00;75.4
401;09/11/2021 00:00;460,00;6.54;1933,00;100,00;71.81
401;09/11/2021 00:00;460,00;6.39;1767,00;100,00;70.44
401;09/11/2021 00:00;460,00;6.23;1871,00;100,00;71.93
401;09/11/2021 00:00;460,00;5.93;1894,00;100,00;72.44
401;09/11/2021 00:00;460,00;6.63;1931,00;100,00;71.08
401;09/11/2021 00:00;460,00;6.42;1905,00;100,00;71.65
401;09/11/2021 00:00;460,00;6.08;1873,00;100,00;73.36
401;09/11/2021 00:00;460,00;6.44;1919,00;100,00;74.03
401;09/11/2021 00:00;460,00;6.44;1913,00;100,00;73.11
401;09/11/2021 00:00;460,00;6.33;1797,00;100,00;71.56
401;09/11/2021 00:00;460,00;6.49;1924,00;100,00;71.72
401;09/11/2021 00:00;460,00;6.54;1882,00;100,00;70.47
401;09/11/2021 00:00;460,00;6.16;1867,00;100,00;73.54
401;09/11/2021 00:00;460,00;6.37;1918,00;100,00;72.65
401;09/11/2021 00:00;460,00;6.49;1828,00;100,00;69.37
401;09/11/2021 00:00;460,00;5.78;1863,00;99,00;74.85
401;09/11/2021 00:00;460,00;6.49;1840,00;99,00;68.14
401;09/11/2021 00:00;460,00;6.35;1914,00;99,00;72.33
401;09/11/2021 00:00;460,00;6.64;1926,00;98,00;68.33
401;09/11/2021 00:00;460,00;6.6;1956,00;98,00;69.29
401;09/11/2021 00:00;460,00;6.5;1911,00;98,00;72.22
401;09/11/2021 00:00;460,00;6.6;1929,00;97,00;69.77
401;09/11/2021 00:00;460,00;6.6;1911,00;97,00;69.97
401;09/11/2021 00:00;460,00;6.54;1927,00;96,00;71.46
401;09/11/2021 00:00;460,00;6.5;1908,00;96,00;70.58
401;09/11/2021 00:00;460,00;6.52;1914,00;95,00;73.03
401;09/11/2021 00:00;460,00;6.39;1879,00;95,00;71.6
401;09/11/2021 00:00;460,00;6.63;1913,00;94,00;70.1
401;09/11/2021 00:00;460,00;6.53;1943,00;94,00;71,00
401;09/11/2021 00:00;460,00;6.53;1924,00;93,00;72.14
401;09/11/2021 00:00;460,00;6.55;1933,00;92,00;70.99
401;09/11/2021 00:00;460,00;6.62;1948,00;92,00;69.15
401;09/11/2021 00:00;460,00;6.56;1925,00;91,00;72.75
401;09/11/2021 00:00;460,00;6.28;1883,00;91,00;74.87
401;09/11/2021 00:00;460,00;5.15;1830,00;91,00;71.43
401;09/11/2021 00:00;460,00;5.24;1918,00;91,00;55.37
401;09/11/2021 00:00;460,00;6.21;1807,00;92,00;45.38
401;09/11/2021 00:00;460,00;6.32;1819,00;92,00;60.44
401;09/11/2021 00:00;460,00;5.66;1761,00;91,00;70.14
401;09/11/2021 00:00;460,00;5.82;1803,00;91,00;66.31
401;09/11/2021 00:00;460,00;6.64;1863,00;90,00;45.17
401;09/11/2021 00:00;460,00;5.44;1560,00;90,00;42.55
401;09/11/2021 00:00;460,00;6.05;1835,00;90,00;38.77
401;09/11/2021 00:00;460,00;3.51;2009,00;101,00;42.02
401;09/11/2021 00:00;642,00;6.67;1871,00;101,00;60.37
401;09/11/2021 00:00;642,00;6.69;1916,00;101,00;56.35
401;09/11/2021 00:00;642,00;6.69;1948,00;101,00;59.53
401;09/11/2021 00:00;642,00;6.72;1924,00;101,00;59.97
401;09/11/2021 00:00;642,00;6.67;1900,00;101,00;60.85
401;09/11/2021 00:00;642,00;6.73;1911,00;101,00;59.88
401;09/11/2021 00:00;642,00;6.65;1912,00;101,00;58.72
401;09/11/2021 00:00;642,00;6.79;1909,00;99,00;57.24
401;09/11/2021 00:00;642,00;6.41;1879,00;99,00;65.1
401;09/11/2021 00:00;642,00;6.78;1907,00;99,00;59.94
401;09/11/2021 00:00;642,00;6.55;1885,00;99,00;62.7
401;09/11/2021 00:00;642,00;6.83;1904,00;99,00;56.31
401;09/11/2021 00:00;642,00;6.69;1897,00;99,00;61.1
401;09/11/2021 00:00;642,00;6.62;1878,00;99,00;60.1
401;09/11/2021 00:00;642,00;6.86;1915,00;99,00;58.73
401;09/11/2021 00:00;642,00;6.4;1879,00;99,00;67.81
401;09/11/2021 00:00;642,00;6.6;1903,00;99,00;61.6
401;09/11/2021 00:00;642,00;6.93;1897,00;99,00;56.11
401;09/11/2021 00:00;642,00;6.55;1917,00;99,00;64.89
401;09/11/2021 00:00;642,00;6.65;1905,00;99,00;60.1
401;09/11/2021 00:00;642,00;6.69;1910,00;99,00;61.41
401;09/11/2021 00:00;642,00;6.87;1906,00;99,00;54.8
401;09/11/2021 00:00;642,00;6.49;1898,00;99,00;65.5
401;09/11/2021 00:00;642,00;6.78;1900,00;99,00;57.53
401;09/11/2021 00:00;642,00;6.69;1900,00;99,00;59.37
401;09/11/2021 00:00;642,00;6.72;1931,00;99,00;59.19
401;09/11/2021 00:00;642,00;6.74;1906,00;99,00;59.28
401;09/11/2021 00:00;642,00;6.63;1897,00;99,00;59.59
401;09/11/2021 00:00;642,00;6.77;1922,00;99,00;61.73
401;09/11/2021 00:00;642,00;6.63;1910,00;99,00;64.65
401;09/11/2021 00:00;642,00;6.6;1888,00;99,00;58.6
401;09/11/2021 00:00;642,00;6.71;1917,00;99,00;66.19
401;09/11/2021 00:00;642,00;6.26;1896,00;99,00;72.61
401;09/11/2021 00:00;642,00;6.76;1922,00;99,00;51.95
401;09/11/2021 00:00;642,00;6.65;1935,00;99,00;64.36
401;09/11/2021 00:00;642,00;6.53;1878,00;99,00;67.8
401;09/11/2021 00:00;642,00;6.77;1898,00;99,00;59.47
401;09/11/2021 00:00;642,00;6.66;1927,00;99,00;58.56
401;09/11/2021 00:00;642,00;6.67;1913,00;99,00;63.12
401;09/11/2021 00:00;642,00;6.65;1894,00;99,00;63.46
401;09/11/2021 00:00;642,00;6.69;1927,00;99,00;58.26
401;09/11/2021 00:00;642,00;6.65;1909,00;99,00;61.51
401;09/11/2021 00:00;642,00;6.66;1894,00;99,00;63.06
401;09/11/2021 00:00;642,00;6.76;1936,00;99,00;56.24
401;09/11/2021 00:00;642,00;6.71;1931,00;99,00;63.37
401;09/11/2021 00:00;642,00;6.62;1921,00;99,00;61.29
401;09/11/2021 00:00;642,00;6.69;1943,00;99,00;61.3
401;09/11/2021 00:00;642,00;6.63;1949,00;99,00;63.05
401;09/11/2021 00:00;642,00;6.46;1869,00;99,00;47.02
401;09/11/2021 00:00;642,00;6.64;1901,00;99,00;54.48
401;09/11/2021 00:00;642,00;6.78;1892,00;99,00;50.65
401;09/11/2021 00:00;642,00;6.72;1868,00;99,00;61.12
401;09/11/2021 00:00;642,00;6.85;1952,00;99,00;50.3
401;09/11/2021 00:00;642,00;6.77;1935,00;99,00;54.93
401;09/11/2021 00:00;642,00;6.7;1910,00;99,00;58.02
401;09/11/2021 00:00;642,00;6.75;1927,00;99,00;50.3
401;09/11/2021 00:00;642,00;6.86;1917,00;99,00;51.78
401;09/11/2021 00:00;642,00;6.44;1899,00;99,00;67.91
401;09/11/2021 00:00;642,00;6.85;1881,00;99,00;46.29
401;09/11/2021 00:00;642,00;6.74;1921,00;99,00;61.18
401;09/11/2021 00:00;642,00;6.47;1873,00;99,00;61.89
401;09/11/2021 00:00;642,00;6.91;1877,00;99,00;49.55
401;09/11/2021 00:00;642,00;6.73;1866,00;99,00;53.51
401;09/11/2021 00:00;642,00;6.8;1920,00;99,00;55.32
401;09/11/2021 00:00;642,00;6.78;1912,00;99,00;54.96
401;09/11/2021 00:00;642,00;6.81;1901,00;99,00;53.11
401;09/11/2021 00:00;642,00;6.76;1900,00;99,00;55.08
401;09/11/2021 00:00;642,00;6.73;1909,00;99,00;53.93
401;09/11/2021 00:00;642,00;6.74;1909,00;99,00;53.76
401;09/11/2021 00:00;642,00;6.78;1926,00;99,00;52.53
401;09/11/2021 00:00;642,00;6.74;1915,00;99,00;55.65
401;09/11/2021 00:00;642,00;6.72;1899,00;99,00;52.83
401;09/11/2021 00:00;642,00;6.79;1925,00;99,00;52.34
401;09/11/2021 00:00;642,00;6.68;1902,00;99,00;61.59
401;09/11/2021 00:00;642,00;6.87;1925,00;99,00;46.67
401;09/11/2021 00:00;642,00;6.64;1912,00;99,00;61.77
401;09/11/2021 00:00;642,00;6.82;1913,00;99,00;52.76
401;09/11/2021 00:00;642,00;6.59;1898,00;99,00;60.53
401;09/11/2021 00:00;642,00;6.84;1925,00;99,00;50.58
401;09/11/2021 00:00;642,00;6.6;1877,00;99,00;58.92
401;09/11/2021 00:00;642,00;6.78;1948,00;99,00;51.76
401;09/11/2021 00:00;642,00;6.75;1899,00;99,00;56.02
401;09/11/2021 00:00;642,00;6.82;1915,00;99,00;51.34
401;09/11/2021 00:00;642,00;6.64;1896,00;99,00;59.1
401;09/11/2021 00:00;642,00;6.83;1904,00;99,00;48.63
401;09/11/2021 00:00;642,00;6.76;1895,00;99,00;55.59
401;09/11/2021 00:00;642,00;6.78;1936,00;99,00;55.88
401;09/11/2021 00:00;642,00;6.74;1918,00;99,00;51.14
401;09/11/2021 00:00;642,00;6.73;1868,00;99,00;53.87
401;09/11/2021 00:00;642,00;6.85;1889,00;99,00;52.23
401;09/11/2021 00:00;642,00;6.72;1931,00;99,00;53.88
401;09/11/2021 00:00;642,00;6.73;1925,00;99,00;53.33
401;09/11/2021 00:00;642,00;6.7;1905,00;99,00;54.5
401;09/11/2021 00:00;642,00;6.67;1890,00;99,00;55.21
401;09/11/2021 00:00;642,00;6.85;1895,00;99,00;50.8
401;09/11/2021 00:00;642,00;6.69;1917,00;99,00;56.61
401;09/11/2021 00:00;642,00;6.79;1910,00;99,00;52.15
401;09/11/2021 00:00;642,00;6.66;1879,00;99,00;61.05
401;09/11/2021 00:00;642,00;6.76;1896,00;99,00;51.58
401;09/11/2021 00:00;642,00;6.9;1919,00;99,00;50.1
401;09/11/2021 00:00;642,00;6.63;1885,00;99,00;58.5
401;09/11/2021 00:00;642,00;6.79;1905,00;99,00;46.94
401;09/11/2021 00:00;642,00;6.76;1918,00;99,00;52.37
401;09/11/2021 00:00;642,00;6.78;1900,00;99,00;53.08
401;09/11/2021 00:00;642,00;6.75;1903,00;99,00;53.83
401;09/11/2021 00:00;642,00;6.76;1905,00;99,00;52.89
401;09/11/2021 00:00;642,00;6.75;1912,00;99,00;52.79
401;09/11/2021 00:00;642,00;6.8;1896,00;99,00;53.35
401;09/11/2021 00:00;642,00;6.73;1905,00;99,00;52.9
401;09/11/2021 00:00;642,00;6.8;1922,00;99,00;54.18
401;09/11/2021 00:00;642,00;6.75;1892,00;99,00;52.31
401;09/11/2021 00:00;642,00;6.86;1906,00;99,00;49.77
401;09/11/2021 00:00;642,00;6.69;1877,00;99,00;53.48
401;09/11/2021 00:00;642,00;6.79;1927,00;99,00;49.74
401;09/11/2021 00:00;642,00;6.74;1884,00;99,00;52.7
401;09/11/2021 00:00;642,00;6.79;1922,00;99,00;49.26
401;09/11/2021 00:00;642,00;6.53;1894,00;99,00;57.84
401;09/11/2021 00:00;642,00;6.96;1919,00;99,00;47.69
401;09/11/2021 00:00;642,00;6.73;1905,00;99,00;53.99
401;09/11/2021 00:00;642,00;6.75;1888,00;99,00;53.12
401;09/11/2021 00:00;642,00;6.86;1922,00;99,00;54.37
401;09/11/2021 00:00;642,00;6.76;1919,00;99,00;53.24
401;09/11/2021 00:00;642,00;6.8;1924,00;99,00;48.43
401;09/11/2021 00:00;642,00;6.78;1893,00;99,00;55.5
401;09/11/2021 00:00;642,00;6.57;1889,00;99,00;58.56
401;09/11/2021 00:00;642,00;6.98;1922,00;99,00;45.33
401;09/11/2021 00:00;642,00;6.66;1916,00;99,00;58.1
401;09/11/2021 00:00;642,00;6.86;1908,00;99,00;47.53
401;09/11/2021 00:00;642,00;6.66;1874,00;99,00;59.49
401;09/11/2021 00:00;642,00;6.79;1939,00;99,00;51.58
401;09/11/2021 00:00;642,00;6.73;1923,00;99,00;54.7
401;09/11/2021 00:00;642,00;6.74;1882,00;99,00;51.06
401;09/11/2021 00:00;642,00;6.72;1867,00;99,00;57.08
401;09/11/2021 00:00;642,00;6.83;1897,00;99,00;49.24
401;09/11/2021 00:00;642,00;6.74;1887,00;99,00;50.94
401;09/11/2021 00:00;642,00;6.81;1932,00;99,00;51.18
401;09/11/2021 00:00;642,00;6.67;1911,00;99,00;55.01
401;09/11/2021 00:00;642,00;6.81;1933,00;99,00;52.93
401;09/11/2021 00:00;642,00;6.7;1904,00;99,00;55.87
401;09/11/2021 00:00;642,00;6.83;1922,00;99,00;50.55
401;09/11/2021 00:00;642,00;6.77;1911,00;99,00;53.49
401;09/11/2021 00:00;642,00;6.8;1908,00;99,00;54.3
401;09/11/2021 00:00;642,00;6.78;1890,00;99,00;49.87
401;09/11/2021 00:00;642,00;6.69;1873,00;99,00;58.1
401;09/11/2021 00:00;642,00;6.77;1920,00;99,00;52.47
401;09/11/2021 00:00;642,00;6.86;1902,00;99,00;51.6
401;09/11/2021 00:00;642,00;6.71;1922,00;99,00;55.79
401;09/11/2021 00:00;642,00;6.81;1908,00;99,00;50.06
401;09/11/2021 00:00;642,00;6.74;1887,00;99,00;51.86
401;09/11/2021 00:00;642,00;6.82;1920,00;99,00;51.04
401;09/11/2021 00:00;642,00;6.7;1890,00;99,00;56.45
401;09/11/2021 00:00;642,00;6.79;1928,00;99,00;50.88
401;09/11/2021 00:00;642,00;6.84;1918,00;99,00;48.96
401;09/11/2021 00:00;642,00;6.77;1909,00;99,00;51.13
401;09/11/2021 00:00;642,00;6.78;1891,00;99,00;51.75
401;09/11/2021 00:00;642,00;6.79;1917,00;99,00;52.27
401;09/11/2021 00:00;642,00;6.78;1901,00;99,00;53.55
401;09/11/2021 00:00;642,00;6.77;1892,00;99,00;51.92
401;09/11/2021 00:00;642,00;6.78;1898,00;99,00;52.43
401;09/11/2021 00:00;642,00;6.75;1920,00;99,00;52.84
401;09/11/2021 00:00;642,00;6.81;1900,00;99,00;52.76
401;09/11/2021 00:00;642,00;6.8;1927,00;99,00;51.1
401;09/11/2021 00:00;642,00;6.77;1917,00;99,00;52.25
401;09/11/2021 00:00;642,00;6.83;1921,00;99,00;49.76
401;09/11/2021 00:00;642,00;5.39;1882,00;99,00;38.45
401;09/11/2021 00:00;642,00;6.74;1881,00;99,00;55.51
401;09/11/2021 00:00;642,00;6.76;1879,00;99,00;52.56
401;09/11/2021 00:00;642,00;6.89;1918,00;99,00;49.54
401;09/11/2021 00:00;642,00;6.66;1901,00;99,00;55.55
401;09/11/2021 00:00;642,00;6.84;1935,00;99,00;47.13
401;09/11/2021 00:00;642,00;6.74;1886,00;99,00;53.41
401;09/11/2021 00:00;642,00;6.8;1876,00;99,00;50.92
401;09/11/2021 00:00;642,00;6.84;1882,00;99,00;53.62
401;09/11/2021 00:00;642,00;6.84;1927,00;99,00;50.38
401;09/11/2021 00:00;642,00;6.73;1924,00;99,00;52.47
401;09/11/2021 00:00;642,00;6.78;1910,00;99,00;51.16
401;09/11/2021 00:00;642,00;6.8;1899,00;99,00;51.64
401;09/11/2021 00:00;642,00;6.83;1883,00;99,00;51.13
401;09/11/2021 00:00;642,00;6.79;1919,00;99,00;51.32
401;09/11/2021 00:00;642,00;6.8;1910,00;99,00;53.33
401;09/11/2021 00:00;642,00;6.83;1912,00;99,00;51.72
401;09/11/2021 00:00;642,00;6.76;1909,00;99,00;52.64
401;09/11/2021 00:00;642,00;6.95;1959,00;99,00;51.11
401;09/11/2021 00:00;642,00;6.48;1972,00;99,00;51.51
401;09/11/2021 00:00;642,00;5.7;1860,00;99,00;50.82
401;09/11/2021 00:00;642,00;3.11;1359,00;99,00;8.05
401;09/11/2021 00:00;642,00;6.69;1907,00;100,00;57.99
401;09/11/2021 00:00;642,00;6.69;1896,00;100,00;56.15
401;09/11/2021 00:00;642,00;6.69;1914,00;100,00;56.32
401;09/11/2021 00:00;642,00;6.74;1901,00;100,00;55.62
401;09/11/2021 00:00;642,00;6.7;1920,00;100,00;54.44
401;09/11/2021 00:00;642,00;6.72;1898,00;100,00;57.77
401;09/11/2021 00:00;642,00;6.54;1877,00;100,00;64.55
401;09/11/2021 00:00;642,00;6.89;1906,00;100,00;51.12
401;09/11/2021 00:00;642,00;6.71;1903,00;100,00;58.84
401;09/11/2021 00:00;642,00;6.5;1896,00;100,00;64.9
401;09/11/2021 00:00;642,00;6.73;1894,00;100,00;56.21
401;09/11/2021 00:00;642,00;6.77;1898,00;100,00;56.72
401;09/11/2021 00:00;642,00;6.7;1933,00;100,00;58.43
401;09/11/2021 00:00;642,00;6.64;1911,00;100,00;61.17
401;09/11/2021 00:00;642,00;6.69;1879,00;100,00;56.17
401;09/11/2021 00:00;642,00;6.69;1906,00;100,00;61.08
401;09/11/2021 00:00;642,00;6.69;1895,00;100,00;56.89
401;09/11/2021 00:00;642,00;6.75;1908,00;100,00;56.54
401;09/11/2021 00:00;642,00;6.73;1938,00;100,00;55.95
401;09/11/2021 00:00;642,00;6.73;1922,00;100,00;58.99
401;09/11/2021 00:00;642,00;6.68;1902,00;100,00;58.9
401;09/11/2021 00:00;642,00;6.63;1866,00;100,00;57.07
401;09/11/2021 00:00;642,00;6.74;1902,00;100,00;55.47
401;09/11/2021 00:00;642,00;6.78;1914,00;100,00;55.71
401;09/11/2021 00:00;642,00;6.69;1906,00;100,00;55.87
401;09/11/2021 00:00;642,00;6.74;1903,00;100,00;51.99
401;09/11/2021 00:00;642,00;6.78;1907,00;100,00;54.87
401;09/11/2021 00:00;642,00;6.61;1866,00;100,00;61.08
401;09/11/2021 00:00;642,00;6.75;1886,00;100,00;51.76
401;09/11/2021 00:00;642,00;6.77;1904,00;100,00;56.4
401;09/11/2021 00:00;642,00;6.44;1905,00;100,00;64.12
401;09/11/2021 00:00;642,00;6.83;1912,00;100,00;52.12
401;09/11/2021 00:00;642,00;6.54;1911,00;100,00;61.45
401;09/11/2021 00:00;642,00;6.78;1913,00;100,00;51.43
401;09/11/2021 00:00;642,00;6.78;1927,00;100,00;55.13
401;09/11/2021 00:00;642,00;6.72;1898,00;100,00;56.62
401;09/11/2021 00:00;642,00;6.69;1922,00;100,00;55.64
401;09/11/2021 00:00;642,00;6.72;1904,00;100,00;56.77
401;09/11/2021 00:00;642,00;6.71;1923,00;100,00;55.33
401;09/11/2021 00:00;642,00;6.66;1880,00;100,00;58.89
401;09/11/2021 00:00;642,00;6.77;1882,00;100,00;53.83
401;09/11/2021 00:00;642,00;6.8;1911,00;100,00;52.13
401;09/11/2021 00:00;642,00;6.77;1898,00;100,00;54.9
401;09/11/2021 00:00;642,00;6.7;1879,00;100,00;52.96
401;09/11/2021 00:00;642,00;6.83;1914,00;100,00;53.66
401;09/11/2021 00:00;642,00;6.8;1912,00;100,00;52.5
401;09/11/2021 00:00;642,00;6.67;1898,00;100,00;56.79
401;09/11/2021 00:00;642,00;6.72;1936,00;100,00;52.96
401;09/11/2021 00:00;642,00;6.7;1918,00;100,00;53.96
401;09/11/2021 00:00;642,00;6.74;1925,00;100,00;54.73
401;09/11/2021 00:00;642,00;6.61;1917,00;100,00;56.35
401;09/11/2021 00:00;642,00;6.69;1896,00;100,00;55.65
401;09/11/2021 00:00;642,00;6.84;1914,00;100,00;53.43
401;09/11/2021 00:00;642,00;6.48;1889,00;100,00;62.57
401;09/11/2021 00:00;642,00;6.85;1902,00;100,00;49.18
401;09/11/2021 00:00;642,00;6.76;1907,00;100,00;57.15
401;09/11/2021 00:00;642,00;6.71;1898,00;100,00;54.09
401;09/11/2021 00:00;642,00;6.77;1920,00;100,00;51.8
401;09/11/2021 00:00;642,00;6.71;1907,00;100,00;53.7
401;09/11/2021 00:00;642,00;6.8;1922,00;100,00;51.48
401;09/11/2021 00:00;642,00;6.75;1889,00;100,00;54.14
401;09/11/2021 00:00;642,00;6.77;1885,00;100,00;53.44
401;09/11/2021 00:00;642,00;6.77;1902,00;100,00;52.29
401;09/11/2021 00:00;642,00;6.73;1902,00;84,00;56.24
401;09/11/2021 00:00;642,00;6.79;1933,00;84,00;51.96
401;09/11/2021 00:00;642,00;6.71;1914,00;84,00;55.17
401;09/11/2021 00:00;642,00;6.78;1898,00;84,00;52.45
401;09/11/2021 00:00;642,00;6.71;1898,00;84,00;56.55
401;09/11/2021 00:00;642,00;6.77;1923,00;84,00;51.76
401;09/11/2021 00:00;642,00;6.67;1920,00;84,00;55.26
401;09/11/2021 00:00;642,00;6.81;1924,00;84,00;52.19
401;09/11/2021 00:00;642,00;6.75;1895,00;84,00;55.4
401;09/11/2021 00:00;642,00;6.75;1930,00;84,00;52.94
401;09/11/2021 00:00;642,00;6.69;1892,00;84,00;58.01
401;09/11/2021 00:00;642,00;6.75;1901,00;84,00;57.17
401;09/11/2021 00:00;642,00;6.72;1912,00;84,00;52.95
401;09/11/2021 00:00;642,00;6.68;1907,00;84,00;55.94
401;09/11/2021 00:00;642,00;6.71;1923,00;84,00;54.41
401;09/11/2021 00:00;642,00;6.78;1914,00;84,00;51.55
401;09/11/2021 00:00;642,00;6.78;1910,00;84,00;55.08
401;09/11/2021 00:00;642,00;6.73;1912,00;84,00;52.87
401;09/11/2021 00:00;642,00;6.74;1898,00;84,00;53.41
401;09/11/2021 00:00;642,00;6.75;1882,00;84,00;53.68
401;09/11/2021 00:00;642,00;6.69;1910,00;84,00;53.94
401;09/11/2021 00:00;642,00;6.8;1901,00;84,00;53.68
401;09/11/2021 00:00;642,00;6.72;1902,00;84,00;53.37
401;09/11/2021 00:00;642,00;6.76;1885,00;84,00;52.47
401;09/11/2021 00:00;642,00;6.79;1941,00;84,00;50.82
401;09/11/2021 00:00;642,00;6.75;1924,00;84,00;53.64
401;09/11/2021 00:00;642,00;6.77;1916,00;84,00;52.75
401;09/11/2021 00:00;642,00;6.72;1894,00;84,00;54.37
401;09/11/2021 00:00;642,00;6.78;1930,00;84,00;51.96
401;09/11/2021 00:00;642,00;6.77;1917,00;84,00;52.57
401;09/11/2021 00:00;642,00;6.68;1883,00;84,00;55.8
